pick_name,slug,format,date,value
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-06-24,2133
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-06-25,2127
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-06-26,2125
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-06-27,2125
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-06-28,2128
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-06-29,2122
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-06-30,2102
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-01,2093
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-02,2093
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-03,2087
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-04,2081
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-05,2078
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-06,2078
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-07,2081
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-08,2081
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-09,2070
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-10,2079
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-11,2077
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-12,2083
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-13,2084
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-14,2081
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-15,2102
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-16,2108
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-17,2114
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-18,2112
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-19,2112
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-20,2118
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-21,2120
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-22,2123
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-23,2123
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-24,2132
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-25,2133
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-26,2127
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-27,2104
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-28,2116
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-29,2104
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-30,2098
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-07-31,2110
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-01,2111
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-02,2097
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-03,2089
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-04,2103
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-05,2086
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-06,2096
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-07,2108
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-08,2115
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-09,2115
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-10,2122
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-11,2128
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-12,2120
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-13,2120
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-16,2127
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-17,2127
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-18,2121
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-19,2124
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-20,2128
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-21,2134
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-22,2134
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-23,2134
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-24,2134
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-25,2129
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-26,2135
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-27,2133
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-28,2133
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-29,2142
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-30,2151
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-08-31,2142
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-01,2145
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-02,2153
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-03,2171
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-04,2166
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-05,2178
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-06,2175
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-07,2172
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-08,2175
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-09,2175
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-10,2181
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-11,2164
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-12,2167
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-13,2189
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-14,2191
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-15,2199
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-16,2203
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-17,2209
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-18,2222
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-19,2239
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-20,2249
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-21,2253
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-22,2262
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-23,2265
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-24,2266
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-25,2262
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-26,2263
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-27,2263
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-28,2275
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-29,2278
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-09-30,2282
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-01,2290
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-02,2290
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-03,2293
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-04,2296
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-05,2296
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-06,2299
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-07,2305
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-08,2308
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-09,2311
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-10,2311
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-11,2314
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-12,2317
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-13,2314
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-14,2302
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-15,2317
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-16,2317
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-17,2308
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-18,2308
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-19,2312
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-20,2315
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-21,2318
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-22,2318
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-23,2312
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-24,2313
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-25,2316
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-26,2322
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-27,2319
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-28,2322
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-29,2325
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-30,2320
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-10-31,2324
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-01,2336
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-02,2346
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-03,2346
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-04,2361
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-05,2383
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-06,2389
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-07,2390
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-08,2405
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-09,2411
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-10,2422
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-11,2430
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-12,2415
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-13,2403
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-14,2398
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-15,2398
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-16,2408
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-17,2392
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-18,2378
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-19,2378
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-20,2400
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-21,2410
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-22,2395
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-23,2404
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-24,2407
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-25,2422
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-26,2417
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-27,2427
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-28,2424
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-29,2430
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-11-30,2424
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-01,2433
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-02,2431
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-03,2434
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-04,2440
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-05,2450
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-06,2453
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-07,2453
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-08,2450
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-09,2454
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-10,2451
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-11,2454
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-12,2454
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-13,2452
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-14,2451
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-15,2452
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-16,2455
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-17,2462
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-18,2468
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-19,2474
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-20,2474
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-21,2473
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-22,2482
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-23,2488
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-24,2494
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-25,2498
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-26,2498
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-27,2498
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-28,2504
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-29,2501
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-30,2504
2027 Late 3rd,2027-late-3rd-1710,1QB,2025-12-31,2492
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-01,2495
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-02,2505
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-03,2511
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-04,2514
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-05,2514
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-06,2499
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-07,2496
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-08,2499
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-09,2502
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-10,2502
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-11,2499
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-12,2502
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-13,2502
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-14,2502
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-15,2502
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-16,2502
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-17,2500
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-18,2500
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-19,2503
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-20,2503
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-21,2503
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-22,2503
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-23,2500
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-24,2497
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-25,2501
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-26,2504
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-27,2504
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-28,2504
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-29,2507
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-30,2507
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-01-31,2510
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-01,2513
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-02,2513
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-03,2504
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-04,2501
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-05,2501
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-06,2499
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-07,2499
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-08,2502
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-09,2502
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-10,2505
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-11,2504
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-12,2498
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-13,2499
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-14,2499
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-15,2498
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-16,2501
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-17,2496
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-18,2502
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-19,2505
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-20,2497
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-21,2500
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-22,2506
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-23,2503
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-24,2509
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-25,2512
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-26,2513
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-27,2527
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-02-28,2531
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-01,2534
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-02,2534
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-03,2540
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-04,2547
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-05,2555
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-06,2544
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-07,2547
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-08,2544
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-09,2544
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-10,2548
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-11,2557
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-12,2558
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-13,2567
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-14,2561
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-15,2570
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-16,2576
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-17,2574
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-18,2571
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-19,2568
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-20,2575
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-21,2578
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-22,2592
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-23,2593
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-24,2590
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-25,2587
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-26,2587
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-27,2590
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-28,2593
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-29,2590
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-30,2595
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-03-31,2595
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-01,2595
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-02,2595
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-03,2599
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-04,2608
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-05,2608
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-06,2608
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-07,2617
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-08,2617
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-09,2620
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-10,2614
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-11,2611
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-12,2612
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-13,2609
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-14,2604
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-15,2605
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-16,2593
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-17,2587
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-18,2582
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-19,2594
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-20,2591
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-21,2600
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-22,2598
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-23,2596
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-24,2596
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-25,2590
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-26,2596
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-27,2602
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-28,2608
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-29,2608
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-04-30,2602
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-01,2621
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-02,2624
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-03,2624
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-04,2621
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-05,2615
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-06,2619
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-08,2622
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-09,2628
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-10,2619
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-11,2625
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-12,2622
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-13,2622
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-14,2631
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-15,2628
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-16,2631
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-17,2634
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-18,2631
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-19,2626
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-20,2629
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-21,2630
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-22,2636
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-23,2646
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-24,2646
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-25,2646
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-26,2649
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-27,2649
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-28,2646
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-29,2644
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-30,2650
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-05-31,2647
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-01,2653
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-02,2650
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-03,2651
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-04,2654
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-05,2654
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-06,2651
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-07,2649
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-08,2652
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-09,2655
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-10,2655
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-11,2661
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-12,2655
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-13,2658
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-14,2658
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-15,2661
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-16,2661
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-17,2661
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-18,2664
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-19,2656
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-20,2656
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-21,2653
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-22,2650
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-23,2653
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-24,2650
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-25,2650
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-26,2644
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-27,2641
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-28,2647
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-29,2644
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-06-30,2644
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-01,2650
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-02,2650
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-03,2647
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-04,2653
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-05,2650
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-06,2653
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-07,2653
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-08,2653
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-09,2651
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-10,2648
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-11,2642
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-12,2648
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-13,2649
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-14,2668
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-15,2665
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-16,2677
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-17,2675
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-18,2684
2027 Late 3rd,2027-late-3rd-1710,1QB,2026-07-19,2687
